stock,date,average_sentiment_score,dominant_sentiment_average,bullish_articles,bearish_articles,neutral_articles,dominant_sentiment_majority,num_articles_fetched,return
GOOGL,2024-08-01,0.091888187,bullish,32,3,39,neutral,74,-0.0045469647933253
AMZN,2024-08-01,0.058359751,bullish,22,5,38,neutral,65,-0.0155631001701415
NVDA,2024-08-01,0.112092429,bullish,41,7,46,neutral,94,-0.0667406510153187
META,2024-08-01,0.034570392,neutral,39,18,92,neutral,149,0.0482487880404887
TSLA,2024-08-01,0.064841845,bullish,20,8,18,bullish,46,-0.0655405965175744
BTC,2024-08-01,0.028172922,neutral,18,9,70,neutral,97,0.0114246141823064
AAPL,2024-08-02,0.04458519,neutral,18,5,45,neutral,68,0.0068694805014968
MSFT,2024-08-02,0.024594381,neutral,12,8,28,neutral,48,-0.0206660318749648
GOOGL,2024-08-02,0.077749639,bullish,25,8,37,neutral,70,-0.0240101876657831
AMZN,2024-08-02,0.03814738,neutral,29,12,56,neutral,97,-0.0878470841762542
NVDA,2024-08-02,0.069106304,bullish,32,6,48,neutral,86,-0.017764051457491
META,2024-08-02,0.026092848,neutral,30,14,68,neutral,112,-0.0192871365162881
TSLA,2024-08-02,0.048699875,neutral,12,8,18,neutral,38,-0.0423775819217053
BTC,2024-08-02,0.018227696,neutral,23,13,86,neutral,122,-0.0603210586964005
AAPL,2024-08-05,0.084956174,bullish,21,9,25,neutral,55,-0.048167049557741
MSFT,2024-08-05,0.096341796,bullish,15,4,18,neutral,37,-0.0326568589175279
GOOGL,2024-08-05,0.015559739,neutral,22,16,34,neutral,72,-0.0444618628083562
AMZN,2024-08-05,0.146983961,bullish,16,3,10,bullish,29,-0.0409767115790675
NVDA,2024-08-05,0.106314921,bullish,38,9,40,neutral,87,-0.063577822069138
META,2024-08-05,0.068074464,bullish,22,7,29,neutral,58,-0.0254229799288505
TSLA,2024-08-05,0.041497423,neutral,7,5,23,neutral,35,-0.0423267364743842
BTC,2024-08-05,0.001417483,neutral,27,26,96,neutral,149,-0.070986478913151
AAPL,2024-08-06,0.069494402,bullish,23,10,34,neutral,67,-0.009748200625674
MSFT,2024-08-06,0.092906617,bullish,22,7,20,bullish,49,0.0112868598642748
GOOGL,2024-08-06,-0.010375633,neutral,29,30,51,neutral,110,-0.006028232479858
AMZN,2024-08-06,0.136943047,bullish,21,3,13,bullish,37,0.0056513996967764
NVDA,2024-08-06,0.096508608,bullish,44,10,49,neutral,103,0.0378297146287238
META,2024-08-06,0.065758185,bullish,31,12,37,neutral,80,0.0385932111636859
TSLA,2024-08-06,0.044626074,neutral,12,5,29,neutral,46,0.0088495296843591
BTC,2024-08-06,-0.009124264,neutral,30,32,121,neutral,183,0.0378367150532277
AAPL,2024-08-07,0.119861111,bullish,16,4,20,neutral,40,0.0124982148837433
MSFT,2024-08-07,0.084500722,bullish,19,3,28,neutral,50,-0.0029528354318787
GOOGL,2024-08-07,-0.01007215,neutral,18,21,45,neutral,84,0.0041063628475486
AMZN,2024-08-07,0.154533439,bullish,18,1,16,bullish,35,0.0051874985158653
NVDA,2024-08-07,0.08974832,bullish,27,5,32,neutral,64,-0.0512229229011989
META,2024-08-07,0.04714072,neutral,23,11,40,neutral,74,-0.0104635768391447
TSLA,2024-08-07,0.085459672,bullish,16,6,16,bullish,38,-0.0442583976765633
BTC,2024-08-07,0.014362667,neutral,26,17,81,neutral,124,-0.0179685509402894
AAPL,2024-08-08,0.120187481,bullish,13,4,16,neutral,33,0.0166332681561942
MSFT,2024-08-08,0.078251134,bullish,22,1,33,neutral,56,0.0106919521881474
GOOGL,2024-08-08,0.06881597,bullish,22,7,32,neutral,61,0.0194412631441169
AMZN,2024-08-08,0.151682578,bullish,17,1,22,neutral,40,0.0186152159474355
NVDA,2024-08-08,0.141062061,bullish,31,4,27,bullish,62,0.0612677659031979
META,2024-08-08,0.061540483,bullish,23,14,39,neutral,76,0.0423585994714359
TSLA,2024-08-08,0.055565977,bullish,11,6,16,neutral,33,0.0369211620456231
BTC,2024-08-08,0.043205675,neutral,21,8,63,neutral,92,0.121442560994049
AAPL,2024-08-09,0.097798721,bullish,15,4,17,neutral,36,0.0137360016829524
MSFT,2024-08-09,0.06561651,bullish,22,7,29,neutral,58,0.0082693478190254
GOOGL,2024-08-09,0.079476504,bullish,25,7,21,bullish,53,0.0101216076980634
AMZN,2024-08-09,0.11836864,bullish,16,4,16,bullish,36,0.0068757501125773
NVDA,2024-08-09,0.128131854,bullish,29,3,28,bullish,60,-0.0020958087967559
META,2024-08-09,0.075443618,bullish,22,11,36,neutral,69,0.0159724005594896
TSLA,2024-08-09,0.074775044,bullish,14,2,25,neutral,41,0.0058338547750633
BTC,2024-08-09,0.017761373,neutral,18,8,51,neutral,77,-0.0134503581037733
AAPL,2024-08-12,0.16677874,bullish,19,3,8,bullish,30,0.007129902529277
MSFT,2024-08-12,0.194045042,bullish,15,1,12,bullish,28,0.0019457528129629
GOOGL,2024-08-12,0.075866154,bullish,15,10,15,bullish,40,-0.0084316529280921
AMZN,2024-08-12,0.141890976,bullish,15,2,11,bullish,28,-0.0008386209871871
NVDA,2024-08-12,0.156793981,bullish,27,2,19,bullish,48,0.0407636487818181
META,2024-08-12,0.067853491,bullish,22,8,24,neutral,54,-0.0035151391766966
TSLA,2024-08-12,0.068097534,bullish,14,5,14,bullish,33,-0.0125499725341796
BTC,2024-08-12,0.040777731,neutral,14,5,48,neutral,67,0.0108146598485863
AAPL,2024-08-13,0.135446042,bullish,15,3,10,bullish,28,0.0171930746848851
MSFT,2024-08-13,0.1303034,bullish,15,1,23,neutral,39,0.0176987052124715
GOOGL,2024-08-13,0.045711711,neutral,26,11,50,neutral,87,0.0115226017836893
AMZN,2024-08-13,0.170087135,bullish,17,1,8,bullish,26,0.0205635048742591
NVDA,2024-08-13,0.127529129,bullish,35,2,30,bullish,67,0.0653091544062116
META,2024-08-13,0.057086607,bullish,26,9,37,neutral,72,0.0244016059326457
TSLA,2024-08-13,0.059064953,bullish,17,7,17,bullish,41,0.0523570613716375
BTC,2024-08-13,0.053573046,bullish,22,6,59,neutral,87,0.0211449923907958
AAPL,2024-08-14,0.076948799,bullish,15,4,20,neutral,39,0.0020336842693078
MSFT,2024-08-14,0.045053321,neutral,9,5,32,neutral,46,0.0068838504693367
GOOGL,2024-08-14,0.039407068,neutral,31,13,77,neutral,121,-0.0230872955253775
AMZN,2024-08-14,0.174562633,bullish,15,0,6,bullish,21,-0.0007636117446156
NVDA,2024-08-14,0.125382937,bullish,30,5,25,bullish,60,0.0167040168784544
META,2024-08-14,0.043318935,neutral,20,11,45,neutral,76,-0.0033676242337067
TSLA,2024-08-14,0.094824561,bullish,12,5,21,neutral,38,-0.0310349655555765
BTC,2024-08-14,0.050180093,bullish,22,7,63,neutral,92,-0.0308911115194338
AAPL,2024-08-15,0.071446148,bullish,15,4,24,neutral,43,0.0135305625347099
MSFT,2024-08-15,0.064928156,bullish,11,6,29,neutral,46,0.0118238335008591
GOOGL,2024-08-15,0.025673612,neutral,28,16,64,neutral,108,0.0057992778372966
AMZN,2024-08-15,0.106646888,bullish,15,1,13,bullish,29,0.044032862819634
NVDA,2024-08-15,0.111587944,bullish,24,4,31,neutral,59,0.0404810026655306
META,2024-08-15,0.012930749,neutral,15,13,48,neutral,76,0.0200659016522073
TSLA,2024-08-15,0.094392832,bullish,11,6,21,neutral,38,0.0633627678888044
BTC,2024-08-15,0.037687424,neutral,26,7,58,neutral,91,-0.0200413108132939
AAPL,2024-08-16,0.133411387,bullish,16,2,15,bullish,33,0.0059185127256324
MSFT,2024-08-16,0.117809184,bullish,13,4,17,neutral,34,-0.0060803626995651
GOOGL,2024-08-16,0.058535657,bullish,25,8,45,neutral,78,0.0102913607989634
AMZN,2024-08-16,0.090314118,bullish,13,3,19,neutral,35,-0.0029843954627291
NVDA,2024-08-16,0.109747334,bullish,28,2,34,neutral,64,0.0139996729399549
META,2024-08-16,0.042650168,neutral,21,9,35,neutral,65,-0.0184430484966378
TSLA,2024-08-16,0.102803293,bullish,12,3,17,neutral,32,0.0092462675501192
BTC,2024-08-16,0.034188015,neutral,25,7,53,neutral,85,0.0231759129469639
AAPL,2024-08-19,0.103268398,bullish,18,3,15,bullish,36,-0.0007078937185256
MSFT,2024-08-19,0.067414286,bullish,8,2,15,neutral,25,0.0073123687251881
GOOGL,2024-08-19,0.087160895,bullish,14,5,23,neutral,42,0.0227662850821592
AMZN,2024-08-19,0.174144551,bullish,14,1,8,bullish,23,0.0065514722585799
NVDA,2024-08-19,0.118279425,bullish,23,0,30,neutral,53,0.0435061484361429
META,2024-08-19,0.122970119,bullish,15,0,26,neutral,41,0.003526641089119
TSLA,2024-08-19,0.08386916,bullish,10,0,22,neutral,32,0.0305386186036922
BTC,2024-08-19,0.052148409,bullish,20,5,35,neutral,60,0.0172609412502557
AAPL,2024-08-20,0.079607297,bullish,17,5,20,neutral,42,0.0027447605564694
MSFT,2024-08-20,0.058665457,bullish,11,0,25,neutral,36,0.0077574326254532
GOOGL,2024-08-20,0.067391641,bullish,17,6,31,neutral,54,0.0030598600962947
AMZN,2024-08-20,0.151975819,bullish,18,3,12,bullish,33,0.0037033085938096
NVDA,2024-08-20,0.101387304,bullish,26,3,37,neutral,66,-0.0211537684935746
META,2024-08-20,0.099389217,bullish,21,2,32,neutral,55,-0.0048178958735632
TSLA,2024-08-20,0.070079365,bullish,16,2,36,neutral,54,-0.0072736849331379
BTC,2024-08-20,0.026436538,neutral,20,7,45,neutral,72,-0.0080792109215798
AAPL,2024-08-21,0.108897707,bullish,14,5,20,neutral,39,-0.0004856210791819
MSFT,2024-08-21,0.102231678,bullish,17,1,26,neutral,44,-0.0015536236257327
GOOGL,2024-08-21,0.082167985,bullish,22,5,31,neutral,58,-0.0079554312125162
AMZN,2024-08-21,0.112829026,bullish,14,2,18,neutral,34,0.0068760939957759
NVDA,2024-08-21,0.117795258,bullish,27,4,30,neutral,61,0.0098232003826739
META,2024-08-21,0.074193398,bullish,24,5,32,neutral,61,0.0160043738834583
TSLA,2024-08-21,0.036772423,neutral,15,5,37,neutral,57,0.0098145549934058
BTC,2024-08-21,0.028898755,neutral,23,7,53,neutral,83,0.0366428757006145
AAPL,2024-08-22,0.103579209,bullish,12,6,16,neutral,34,-0.0082597720045172
MSFT,2024-08-22,0.097935332,bullish,18,3,25,neutral,46,-0.0202527588134088
GOOGL,2024-08-22,0.04542175,neutral,23,10,33,neutral,66,-0.0123605510114259
AMZN,2024-08-22,0.099436937,bullish,14,0,23,neutral,37,-0.0220975832216521
NVDA,2024-08-22,0.146849887,bullish,32,2,28,bullish,62,-0.0370428960498694
META,2024-08-22,0.04495677,neutral,27,9,24,bullish,60,-0.0060354334073223
TSLA,2024-08-22,0.021793424,neutral,15,7,29,neutral,51,-0.0564787045686769
BTC,2024-08-22,0.049875879,neutral,25,5,43,neutral,73,-0.0129673046461273
AAPL,2024-08-23,0.119108746,bullish,21,3,12,bullish,36,0.0102881780963071
MSFT,2024-08-23,0.107893382,bullish,19,1,24,neutral,44,0.0029839859933458
GOOGL,2024-08-23,0.051920187,bullish,21,9,28,neutral,58,0.0111111017725598
AMZN,2024-08-23,0.099202754,bullish,19,4,18,bullish,41,0.0051665722937199
NVDA,2024-08-23,0.138357204,bullish,35,4,28,bullish,67,0.0454986648038546
META,2024-08-23,0.04531466,neutral,25,10,32,neutral,67,-0.007388315479703
TSLA,2024-08-23,0.019855967,neutral,15,7,23,neutral,45,0.0458558981020604
BTC,2024-08-23,0.041107611,neutral,19,5,43,neutral,67,0.0614826718213559
AAPL,2024-08-26,0.078794563,bullish,11,4,19,neutral,34,0.0014988331510099
MSFT,2024-08-26,0.099319535,bullish,10,1,13,neutral,24,-0.0079177015092781
GOOGL,2024-08-26,0.070407785,bullish,14,6,15,neutral,35,0.0032604680030441
AMZN,2024-08-26,0.120892068,bullish,12,2,14,neutral,28,-0.0086985615936161
NVDA,2024-08-26,0.125210658,bullish,44,6,43,bullish,93,-0.0224936455146186
META,2024-08-26,0.080280983,bullish,19,4,30,neutral,53,-0.013030220110124
TSLA,2024-08-26,0.078161922,bullish,22,4,18,bullish,44,-0.0322712435275504
BTC,2024-08-26,0.076509883,bullish,22,4,37,neutral,63,-0.0225835970701276
AAPL,2024-08-27,0.057277988,bullish,17,5,26,neutral,48,0.0037415760015702
MSFT,2024-08-27,0.068228265,bullish,11,2,11,bullish,24,0.0008464615857228
GOOGL,2024-08-27,0.048420644,neutral,16,8,27,neutral,51,-0.0089071824728227
AMZN,2024-08-27,0.117081428,bullish,17,3,13,bullish,33,-0.013561281383547
NVDA,2024-08-27,0.090447059,bullish,66,12,74,neutral,152,0.0145501621481698
META,2024-08-27,0.024099239,neutral,24,16,59,neutral,99,-0.0038763264374191
TSLA,2024-08-27,0.06713041,bullish,27,6,24,bullish,57,-0.0187608455233908
BTC,2024-08-27,0.069482203,bullish,27,8,55,neutral,90,-0.0536973901889672
AAPL,2024-08-28,0.061982159,bullish,21,6,28,neutral,55,-0.0067535105459222
MSFT,2024-08-28,0.062082497,bullish,13,3,25,neutral,41,-0.0078290219341922
GOOGL,2024-08-28,0.071306268,bullish,19,6,40,neutral,65,-0.0111123836561742
AMZN,2024-08-28,0.06145902,bullish,10,6,12,neutral,28,-0.0134010636024987
NVDA,2024-08-28,0.058528409,bullish,61,22,92,neutral,175,-0.0209665288484997
META,2024-08-28,0.011024889,neutral,22,21,56,neutral,99,-0.0044692684788421
TSLA,2024-08-28,0.034330494,neutral,12,5,29,neutral,46,-0.0165384379467057
BTC,2024-08-28,0.052871335,bullish,24,9,58,neutral,91,-0.008007978437422
AAPL,2024-08-29,0.100757175,bullish,24,3,27,neutral,54,0.0145701890774287
MSFT,2024-08-29,0.055588493,bullish,14,6,25,neutral,45,0.0061373296204014
GOOGL,2024-08-29,0.076062329,bullish,24,8,42,neutral,74,-0.0065704238125309
AMZN,2024-08-29,0.112529712,bullish,11,5,9,bullish,25,0.0077282906431195
NVDA,2024-08-29,0.055169858,bullish,61,25,103,neutral,189,-0.0638484718078862
META,2024-08-29,0.04613255,neutral,27,9,34,neutral,70,0.0027864292106658
TSLA,2024-08-29,0.088940714,bullish,13,3,25,neutral,41,0.0025759357438486
BTC,2024-08-29,0.042321429,neutral,18,6,48,neutral,72,0.0061082363977882
AAPL,2024-08-30,0.071959126,bullish,14,2,27,neutral,43,-0.0034379386849026
MSFT,2024-08-30,0.008598826,neutral,9,11,19,neutral,39,0.0097308127253781
GOOGL,2024-08-30,0.060119821,bullish,24,9,37,neutral,70,0.009889995908755
AMZN,2024-08-30,0.149091062,bullish,14,1,11,bullish,26,0.0370671918650049
NVDA,2024-08-30,0.078906146,bullish,46,14,63,neutral,123,0.0151373983347324
META,2024-08-30,0.033350348,neutral,26,12,29,neutral,67,0.0059628908298623
TSLA,2024-08-30,0.12241535,bullish,15,1,21,neutral,37,0.0379581242844206
BTC,2024-08-30,0.047695011,neutral,19,7,44,neutral,70,-0.0045245219909738
BTC,2024-09-02,0.038495452,neutral,25,7,34,neutral,66,0.031172733823612
AAPL,2024-09-03,0.053664435,bullish,8,4,20,neutral,32,-0.0272051967887888
MSFT,2024-09-03,0.034245688,neutral,12,7,23,neutral,42,-0.0184590623139414
GOOGL,2024-09-03,0.083056293,bullish,18,4,22,neutral,44,-0.0368467205113604
AMZN,2024-09-03,0.066677393,bullish,8,6,11,neutral,25,-0.0126050420168066
NVDA,2024-09-03,0.017334682,neutral,22,18,48,neutral,88,-0.0952500915866879
META,2024-09-03,0.065663645,bullish,16,2,35,neutral,53,-0.0183193398737011
TSLA,2024-09-03,0.104461763,bullish,19,3,26,neutral,48,-0.0163934169204156
BTC,2024-09-03,0.016847893,neutral,25,14,50,neutral,89,-0.0284450427036115
AAPL,2024-09-04,0.014690827,neutral,7,3,27,neutral,37,-0.0086187687379087
MSFT,2024-09-04,0.05514714,bullish,16,8,23,neutral,47,-0.0013188468055512
GOOGL,2024-09-04,0.053167814,bullish,15,5,33,neutral,53,-0.005782865221621
AMZN,2024-09-04,0.061770774,bullish,9,9,15,neutral,33,-0.0165673654975621
NVDA,2024-09-04,0.009729782,neutral,34,30,77,neutral,141,-0.0165740988682023
META,2024-09-04,0.064808367,bullish,17,3,38,neutral,58,0.0019148898802414
TSLA,2024-09-04,0.066148441,bullish,20,7,26,neutral,53,0.041832845694522
BTC,2024-09-04,0.006078146,neutral,16,17,66,neutral,99,0.0094115617770285
AAPL,2024-09-05,0.047042037,neutral,11,1,26,neutral,38,0.00692778711523
MSFT,2024-09-05,0.072106872,bullish,15,5,20,neutral,40,-0.0012472265884957
GOOGL,2024-09-05,0.046989584,neutral,16,5,38,neutral,59,0.0050495717651053
AMZN,2024-09-05,0.095880521,bullish,11,6,15,neutral,32,0.0263081838713554
NVDA,2024-09-05,0.044696522,neutral,39,22,64,neutral,125,0.0094153268261163
META,2024-09-05,0.046471735,neutral,14,5,38,neutral,57,0.008035275148267
TSLA,2024-09-05,0.082484205,bullish,26,5,26,bullish,57,0.0490405830511095
BTC,2024-09-05,0.026109322,neutral,17,12,52,neutral,81,-0.0312403432880655
AAPL,2024-09-06,0.072959227,bullish,16,2,25,neutral,43,-0.0070150436418482
MSFT,2024-09-06,0.022106875,neutral,14,6,19,neutral,39,-0.0163813998407085
GOOGL,2024-09-06,0.043965106,neutral,16,7,32,neutral,55,-0.0401934190214957
AMZN,2024-09-06,0.080093042,bullish,11,4,14,neutral,29,-0.0365394346073523
NVDA,2024-09-06,0.112333061,bullish,35,9,30,bullish,74,-0.0408544191878482
META,2024-09-06,0.072104479,bullish,23,9,20,bullish,52,-0.0320976527158956
TSLA,2024-09-06,0.082987787,bullish,28,5,24,bullish,57,-0.0844593239607937
BTC,2024-09-06,0.03167528,neutral,19,12,58,neutral,89,-0.0393823921886807
AAPL,2024-09-09,0.046698044,neutral,29,7,50,neutral,86,0.0004076211441939
MSFT,2024-09-09,0.112233846,bullish,10,4,13,neutral,27,0.0100074516935912
GOOGL,2024-09-09,0.052819735,bullish,13,3,30,neutral,46,-0.0133359307329471
AMZN,2024-09-09,0.099656375,bullish,12,3,11,bullish,26,0.0233968990087884
NVDA,2024-09-09,0.08641693,bullish,32,8,29,bullish,69,0.035398201194237
META,2024-09-09,0.095209628,bullish,19,8,16,bullish,43,0.0090351865186206
TSLA,2024-09-09,0.056478246,bullish,17,6,30,neutral,53,0.0262896059281696
BTC,2024-09-09,0.053132092,bullish,27,9,52,neutral,88,0.0397138319111138
AAPL,2024-09-10,0.039858837,neutral,34,7,74,neutral,115,-0.0036214766057733
MSFT,2024-09-10,0.047768288,neutral,11,7,28,neutral,46,0.0209011480565191
GOOGL,2024-09-10,0.04331124,neutral,18,5,44,neutral,67,-0.0003362198452505
AMZN,2024-09-10,0.048938162,neutral,14,5,22,neutral,41,0.0236602582650182
NVDA,2024-09-10,0.060503604,bullish,30,12,27,bullish,69,0.0153095230587081
META,2024-09-10,0.080621719,bullish,18,5,26,neutral,49,0.0
TSLA,2024-09-10,0.050874725,bullish,24,5,36,neutral,65,0.0457760840657874
BTC,2024-09-10,0.053604558,bullish,32,6,71,neutral,109,0.0110343898722757
AAPL,2024-09-11,0.056211591,bullish,20,5,43,neutral,68,0.0115852002125966
MSFT,2024-09-11,0.032614379,neutral,10,7,34,neutral,51,0.0213423117365438
GOOGL,2024-09-11,0.026621835,neutral,20,8,43,neutral,71,0.0168168518724227
AMZN,2024-09-11,0.091240214,bullish,18,4,25,neutral,47,0.0276803182190448
NVDA,2024-09-11,0.10992988,bullish,30,12,23,bullish,65,0.0814986134733612
META,2024-09-11,0.061013289,bullish,11,5,27,neutral,43,0.0139463265074377
TSLA,2024-09-11,0.087339733,bullish,24,4,26,neutral,54,0.0086660774184694
BTC,2024-09-11,0.019712642,neutral,21,7,78,neutral,106,-0.0053000155169341
AAPL,2024-09-12,0.109236076,bullish,22,3,18,bullish,43,0.0004940179053847
MSFT,2024-09-12,0.048071347,neutral,27,10,46,neutral,83,0.0093608123989887
GOOGL,2024-09-12,0.059867587,bullish,27,9,34,neutral,70,0.0233528154039366
AMZN,2024-09-12,0.121130437,bullish,17,2,23,neutral,42,0.0134402540110345
NVDA,2024-09-12,0.111767204,bullish,36,10,26,bullish,72,0.0191616734418922
META,2024-09-12,0.08842298,bullish,19,7,34,neutral,60,0.0269035258603207
TSLA,2024-09-12,0.078052444,bullish,18,5,17,bullish,40,0.0073641898909537
BTC,2024-09-12,0.0081774,neutral,22,8,79,neutral,109,0.0136692794995481
AAPL,2024-09-13,0.111618729,bullish,15,2,20,neutral,37,-0.0012120905084327
MSFT,2024-09-13,0.05891265,bullish,28,9,42,neutral,79,0.0084074853990461
GOOGL,2024-09-13,0.10145516,bullish,24,10,29,neutral,63,0.0179067897314273
AMZN,2024-09-13,0.161675499,bullish,16,2,11,bullish,29,-0.0027272433520638
NVDA,2024-09-13,0.107205868,bullish,30,8,22,bullish,60,-0.0003357702882936
META,2024-09-13,0.106584663,bullish,24,9,34,neutral,67,-0.0018645254946639
TSLA,2024-09-13,0.064266888,bullish,10,2,20,neutral,32,0.0020886633855721
BTC,2024-09-13,0.046663191,neutral,35,5,64,neutral,104,0.0420508295579824
AAPL,2024-09-16,0.144364729,bullish,25,6,17,bullish,48,-0.0277752099574033
MSFT,2024-09-16,0.06917349,bullish,17,2,24,neutral,43,0.0017418028493925
GOOGL,2024-09-16,0.066239876,bullish,16,5,16,bullish,37,0.0038104344745168
AMZN,2024-09-16,0.111688029,bullish,18,2,22,neutral,42,-0.0085795809769241
NVDA,2024-09-16,0.100976271,bullish,18,2,29,neutral,49,-0.0194794241671423
META,2024-09-16,0.07700282,bullish,24,8,23,bullish,55,0.017476974185284
TSLA,2024-09-16,0.074992669,bullish,14,4,13,bullish,31,-0.0152416284214086
BTC,2024-09-16,0.008010956,neutral,14,8,57,neutral,79,-0.0167333671885179
AAPL,2024-09-17,0.120156539,bullish,30,7,25,bullish,62,0.0021726167437754
MSFT,2024-09-17,0.057896271,bullish,32,6,51,neutral,89,0.0088329618343057
GOOGL,2024-09-17,0.048461431,neutral,19,6,32,neutral,57,0.007971672683686
AMZN,2024-09-17,0.116966114,bullish,29,6,33,neutral,68,0.0107631862173909
NVDA,2024-09-17,0.1163307,bullish,25,3,31,neutral,59,-0.0101901057610995
META,2024-09-17,0.052040849,bullish,32,27,36,neutral,95,0.0057005449348459
TSLA,2024-09-17,0.116554002,bullish,22,4,13,bullish,39,0.0048064041968332
BTC,2024-09-17,0.029690863,neutral,26,11,71,neutral,108,0.0363626062794542
AAPL,2024-09-18,0.108981481,bullish,18,2,25,neutral,45,0.0179898236132465
MSFT,2024-09-18,0.045098853,neutral,28,7,62,neutral,97,-0.0099735701690543
GOOGL,2024-09-18,0.118478544,bullish,31,5,30,bullish,66,0.0030755827628141
AMZN,2024-09-18,0.097353337,bullish,20,8,29,neutral,57,-0.0024080275860086
NVDA,2024-09-18,0.13146626,bullish,28,2,27,bullish,57,-0.019205762170908
META,2024-09-18,0.06400789,bullish,35,26,39,neutral,100,0.0030391851466715
TSLA,2024-09-18,0.086650829,bullish,18,2,21,neutral,41,-0.0029402649901351
BTC,2024-09-18,0.046791152,neutral,35,11,82,neutral,128,0.0222379889456469
AAPL,2024-09-19,0.069493254,bullish,17,5,28,neutral,50,0.037065552575783
MSFT,2024-09-19,0.016913125,neutral,14,7,45,neutral,66,0.018291123975429
GOOGL,2024-09-19,0.146044789,bullish,32,5,28,bullish,65,0.0145798058543096
AMZN,2024-09-19,0.104378945,bullish,17,6,26,neutral,49,0.0184519797058015
NVDA,2024-09-19,0.129503502,bullish,34,7,32,bullish,73,0.0396930156786548
META,2024-09-19,0.090085639,bullish,31,7,37,neutral,75,0.0393158866309157
TSLA,2024-09-19,0.051535548,bullish,15,3,34,neutral,52,0.0735915556570718
BTC,2024-09-19,0.048565194,neutral,39,11,78,neutral,128,0.0209372919744741
AAPL,2024-09-20,0.072797526,bullish,21,6,31,neutral,58,-0.0029274465907872
MSFT,2024-09-20,0.03974749,neutral,23,7,48,neutral,78,-0.0077959593422071
GOOGL,2024-09-20,0.088281801,bullish,20,3,32,neutral,55,0.0089428494467083
AMZN,2024-09-20,0.091228751,bullish,16,4,21,neutral,41,0.0091115554369733
NVDA,2024-09-20,0.138498427,bullish,32,8,31,bullish,71,-0.0158649521581275
META,2024-09-20,0.079420243,bullish,29,9,39,neutral,77,0.0040242934734098
TSLA,2024-09-20,0.10576915,bullish,20,5,23,neutral,48,-0.0232453190042176
BTC,2024-09-20,0.045707338,neutral,39,14,82,neutral,135,0.0040120384115518
AAPL,2024-09-23,0.117081079,bullish,15,0,17,neutral,32,-0.007581049574092
MSFT,2024-09-23,0.102887377,bullish,20,4,18,bullish,42,-0.0040434341089056
GOOGL,2024-09-23,0.086046054,bullish,17,3,17,bullish,37,-0.0106363378545846
AMZN,2024-09-23,0.076937105,bullish,10,1,18,neutral,29,0.0118997844815571
NVDA,2024-09-23,0.111298011,bullish,19,6,27,neutral,52,0.0022414206806624
META,2024-09-23,0.072479332,bullish,20,5,23,neutral,48,0.005451184989355
TSLA,2024-09-23,0.058789721,bullish,13,3,31,neutral,47,0.0493179433368311
BTC,2024-09-23,0.040559482,neutral,31,10,45,neutral,86,-0.0050104731353185
AAPL,2024-09-24,0.121325036,bullish,20,1,19,bullish,40,0.0039740450353507
MSFT,2024-09-24,0.083080932,bullish,19,9,30,neutral,58,-0.0100113007947658
GOOGL,2024-09-24,0.054016318,bullish,18,6,34,neutral,58,0.0027184882781357
AMZN,2024-09-24,0.076753802,bullish,14,2,23,neutral,39,0.0004126358007008
NVDA,2024-09-24,0.091034211,bullish,27,9,42,neutral,78,0.0396524835862541
META,2024-09-24,0.058492922,bullish,35,8,40,neutral,83,-0.001913453046806
TSLA,2024-09-24,0.06089181,bullish,17,4,41,neutral,62,0.0170800170898437
BTC,2024-09-24,0.046316582,neutral,39,11,65,neutral,115,0.0153508767871859
AAPL,2024-09-25,0.113506401,bullish,17,3,19,neutral,39,-0.00439811229297
MSFT,2024-09-25,0.031885009,neutral,15,14,32,neutral,61,0.0068503984695349
GOOGL,2024-09-25,0.045707973,neutral,18,9,37,neutral,64,-0.0049293741583057
AMZN,2024-09-25,0.065847414,bullish,10,4,17,neutral,31,-0.007372694808574
NVDA,2024-09-25,0.129098929,bullish,43,7,34,bullish,84,0.0218416962296881
META,2024-09-25,0.055178958,bullish,52,13,68,neutral,133,0.0088402283196127
TSLA,2024-09-25,0.099394129,bullish,19,3,35,neutral,57,0.0108152149093614
BTC,2024-09-25,0.048168713,neutral,32,6,60,neutral,98,-0.0180215978029444
AAPL,2024-09-26,0.083667929,bullish,14,2,20,neutral,36,0.0050801858161342
MSFT,2024-09-26,0.023531257,neutral,17,13,29,neutral,59,-0.0018513781133026
GOOGL,2024-09-26,0.079202785,bullish,26,8,27,neutral,61,0.0076784363085953
AMZN,2024-09-26,0.100253889,bullish,17,5,19,neutral,41,-0.007115748848874
NVDA,2024-09-26,0.147283453,bullish,43,4,25,bullish,72,0.0042911272513237
META,2024-09-26,0.06611228,bullish,58,10,74,neutral,142,-0.0008268765734354
TSLA,2024-09-26,0.090454404,bullish,17,3,31,neutral,51,-0.0108940468160233
BTC,2024-09-26,0.035248928,neutral,30,8,68,neutral,106,0.0322738915701519
AAPL,2024-09-27,0.135477019,bullish,21,1,15,bullish,37,0.0011866509530913
MSFT,2024-09-27,0.054570411,bullish,17,11,33,neutral,61,-0.0076279695904971
GOOGL,2024-09-27,0.087845276,bullish,33,10,27,bullish,70,0.0074971386901658
AMZN,2024-09-27,0.111622412,bullish,18,3,22,neutral,43,-0.0166876039981921
NVDA,2024-09-27,0.11453565,bullish,29,5,33,neutral,67,-0.021283441873929
