stock,date,average_sentiment_score,dominant_sentiment_average,bullish_articles,bearish_articles,neutral_articles,dominant_sentiment_majority,num_articles_fetched
NVDA,2/6/2023,0.068066084,bullish,2,1,4,neutral,7
META,2/6/2023,-0.002689136,neutral,7,5,16,neutral,28
TSLA,2/6/2023,0.140123457,bullish,4,1,4,bullish,9
BTC,2/6/2023,0.069145577,bullish,10,4,12,neutral,26
AAPL,2/7/2023,0.132976067,bullish,10,2,10,bullish,22
MSFT,2/7/2023,0.053658503,bullish,9,1,15,neutral,25
GOOGL,2/7/2023,0.056201346,bullish,12,4,17,neutral,33
AMZN,2/7/2023,0.103969671,bullish,10,2,12,neutral,24
NVDA,2/7/2023,0.093780369,bullish,2,1,4,neutral,7
META,2/7/2023,0.06289631,bullish,14,4,17,neutral,35
TSLA,2/7/2023,0.045265152,neutral,3,1,12,neutral,16
BTC,2/7/2023,0.102354113,bullish,11,1,18,neutral,30
AAPL,2/8/2023,0.100162676,bullish,12,3,9,bullish,24
MSFT,2/8/2023,0.097564586,bullish,12,0,19,neutral,31
GOOGL,2/8/2023,0.085289182,bullish,13,4,14,neutral,31
AMZN,2/8/2023,0.205042328,bullish,10,0,5,bullish,15
NVDA,2/8/2023,0.072727273,bullish,3,1,7,neutral,11
META,2/8/2023,0.082335859,bullish,12,3,21,neutral,36
TSLA,2/8/2023,0.108549495,bullish,11,0,14,neutral,25
BTC,2/8/2023,0.055222222,bullish,10,3,20,neutral,33
AAPL,2/9/2023,0.113569625,bullish,12,3,7,bullish,22
MSFT,2/9/2023,0.098061359,bullish,7,0,16,neutral,23
GOOGL,2/9/2023,0.068984087,bullish,12,3,21,neutral,36
AMZN,2/9/2023,0.222611111,bullish,6,0,4,bullish,10
NVDA,2/9/2023,0.092913832,bullish,5,1,6,neutral,12
META,2/9/2023,0.057130832,bullish,8,2,26,neutral,36
TSLA,2/9/2023,0.092949352,bullish,14,3,9,bullish,26
BTC,2/9/2023,0.043279461,neutral,10,3,22,neutral,35
AAPL,2/10/2023,0.074563492,bullish,8,2,10,neutral,20
MSFT,2/10/2023,0.036464646,neutral,6,2,12,neutral,20
GOOGL,2/10/2023,0.046560776,neutral,11,4,19,neutral,34
AMZN,2/10/2023,0.11707989,bullish,5,0,6,neutral,11
NVDA,2/10/2023,0.174776522,bullish,7,0,4,bullish,11
META,2/10/2023,0.031952667,neutral,8,5,24,neutral,37
TSLA,2/10/2023,0.077434589,bullish,10,2,14,neutral,26
BTC,2/10/2023,0.066921179,bullish,12,3,21,neutral,36
AAPL,2/13/2023,0.11860119,bullish,7,2,7,bullish,16
MSFT,2/13/2023,0.06021164,bullish,6,3,9,neutral,18
GOOGL,2/13/2023,0.093943556,bullish,11,4,11,bullish,26
AMZN,2/13/2023,0.02962963,neutral,1,2,9,neutral,12
NVDA,2/13/2023,0.031174242,neutral,2,1,5,neutral,8
META,2/13/2023,0.055654824,bullish,7,1,21,neutral,29
TSLA,2/13/2023,0.012571429,neutral,2,4,4,bearish,10
BTC,2/13/2023,0.084809524,bullish,10,1,14,neutral,25
AAPL,2/14/2023,0.077222222,bullish,7,3,14,neutral,24
MSFT,2/14/2023,0.100025253,bullish,7,2,13,neutral,22
GOOGL,2/14/2023,0.148929691,bullish,13,2,14,neutral,29
AMZN,2/14/2023,0.092323335,bullish,7,5,8,neutral,20
NVDA,2/14/2023,0.073344557,bullish,4,1,4,bullish,9
META,2/14/2023,0.108870092,bullish,14,1,23,neutral,38
TSLA,2/14/2023,0.014821845,neutral,4,4,5,neutral,13
BTC,2/14/2023,0.083015873,bullish,13,4,19,neutral,36
AAPL,2/15/2023,0.048846154,neutral,6,3,17,neutral,26
MSFT,2/15/2023,0.056613966,bullish,7,5,11,neutral,23
GOOGL,2/15/2023,0.109760552,bullish,13,6,13,bullish,32
AMZN,2/15/2023,0.151704369,bullish,12,3,4,bullish,19
NVDA,2/15/2023,0.139540863,bullish,7,0,4,bullish,11
META,2/15/2023,0.083031359,bullish,15,5,21,neutral,41
TSLA,2/15/2023,0.102020202,bullish,10,2,9,bullish,21
BTC,2/15/2023,0.076001955,bullish,12,4,15,neutral,31
AAPL,2/16/2023,0.10662037,bullish,10,1,13,neutral,24
MSFT,2/16/2023,0.056061637,bullish,6,6,9,neutral,21
GOOGL,2/16/2023,0.038765691,neutral,10,9,12,neutral,31
AMZN,2/16/2023,0.17903525,bullish,9,1,4,bullish,14
NVDA,2/16/2023,0.17325974,bullish,7,0,3,bullish,10
META,2/16/2023,-0.01011563,neutral,7,9,22,neutral,38
TSLA,2/16/2023,0.125187879,bullish,14,2,9,bullish,25
BTC,2/16/2023,0.035734668,neutral,12,3,25,neutral,40
AAPL,2/17/2023,0.079934641,bullish,7,1,9,neutral,17
MSFT,2/17/2023,0.068989243,bullish,6,4,12,neutral,22
GOOGL,2/17/2023,0.01996641,neutral,9,10,11,neutral,30
AMZN,2/17/2023,0.049680418,neutral,5,6,6,bearish,17
NVDA,2/17/2023,0.092835498,bullish,4,0,6,neutral,10
META,2/17/2023,-0.009567295,neutral,8,7,22,neutral,37
TSLA,2/17/2023,0.062942584,bullish,8,1,10,neutral,19
BTC,2/17/2023,0.035001523,neutral,12,3,30,neutral,45
AAPL,2/20/2023,0.122596601,bullish,9,2,7,bullish,18
MSFT,2/20/2023,0.009286943,neutral,3,4,6,neutral,13
GOOGL,2/20/2023,0.026234313,neutral,7,6,9,neutral,22
AMZN,2/20/2023,0.11770202,bullish,5,1,4,bullish,10
NVDA,2/20/2023,0.116736111,bullish,4,0,4,bullish,8
META,2/20/2023,0.020573209,neutral,9,3,35,neutral,47
TSLA,2/20/2023,0.085246599,bullish,6,0,8,neutral,14
BTC,2/20/2023,0.033860606,neutral,8,2,15,neutral,25
AAPL,2/21/2023,0.051022547,bullish,7,4,9,neutral,20
MSFT,2/21/2023,-0.003556612,neutral,4,5,11,neutral,20
GOOGL,2/21/2023,0.031182727,neutral,7,6,14,neutral,27
AMZN,2/21/2023,0.07006993,bullish,4,2,7,neutral,13
NVDA,2/21/2023,0.064807449,bullish,7,1,8,neutral,16
META,2/21/2023,0.036698748,neutral,14,4,38,neutral,56
TSLA,2/21/2023,0.053339947,bullish,5,0,13,neutral,18
BTC,2/21/2023,0.067821268,bullish,11,3,13,neutral,27
AAPL,2/22/2023,0.04932524,neutral,8,3,12,neutral,23
MSFT,2/22/2023,0.065587182,bullish,8,1,10,neutral,19
GOOGL,2/22/2023,0.021280306,neutral,6,5,26,neutral,37
AMZN,2/22/2023,0.009192593,neutral,2,3,10,neutral,15
NVDA,2/22/2023,0.086640102,bullish,11,2,9,bullish,22
META,2/22/2023,0.066157558,bullish,14,3,31,neutral,48
TSLA,2/22/2023,0.037466393,neutral,5,0,14,neutral,19
BTC,2/22/2023,0.063635101,bullish,12,3,15,neutral,30
AAPL,2/23/2023,0.054536985,bullish,7,0,16,neutral,23
MSFT,2/23/2023,0.103878279,bullish,9,1,7,bullish,17
GOOGL,2/23/2023,0.014028965,neutral,5,3,31,neutral,39
AMZN,2/23/2023,0.029268519,neutral,2,3,7,neutral,12
NVDA,2/23/2023,0.063954855,bullish,7,1,13,neutral,21
META,2/23/2023,0.049582431,neutral,8,4,30,neutral,42
TSLA,2/23/2023,0.021286255,neutral,9,2,9,bullish,20
BTC,2/23/2023,0.019630231,neutral,9,3,28,neutral,40
AAPL,2/24/2023,0.062561121,bullish,8,2,11,neutral,21
MSFT,2/24/2023,0.045745207,neutral,4,3,7,neutral,14
GOOGL,2/24/2023,0.007351928,neutral,4,1,17,neutral,22
AMZN,2/24/2023,-0.0125,neutral,1,3,2,bearish,6
NVDA,2/24/2023,0.057946429,bullish,4,0,12,neutral,16
META,2/24/2023,0.029889862,neutral,10,6,24,neutral,40
TSLA,2/24/2023,-0.009158692,neutral,6,5,8,neutral,19
BTC,2/24/2023,0.010895623,neutral,6,4,25,neutral,35
AAPL,2/27/2023,0.060222222,bullish,4,1,10,neutral,15
MSFT,2/27/2023,0.027566481,neutral,2,1,11,neutral,14
GOOGL,2/27/2023,-0.035174897,bearish,1,5,12,neutral,18
AMZN,2/27/2023,0.138209877,bullish,6,1,5,bullish,12
NVDA,2/27/2023,0.065555556,bullish,1,0,5,neutral,6
META,2/27/2023,0.034757629,neutral,13,4,13,bullish,30
TSLA,2/27/2023,0.028338745,neutral,4,3,7,neutral,14
BTC,2/27/2023,0.007034475,neutral,6,4,13,neutral,23
AAPL,2/28/2023,0.09497619,bullish,7,3,10,neutral,20
MSFT,2/28/2023,0.091626794,bullish,7,2,10,neutral,19
GOOGL,2/28/2023,0.057541057,bullish,7,4,10,neutral,21
AMZN,2/28/2023,0.196864198,bullish,9,1,5,bullish,15
NVDA,2/28/2023,0.117063492,bullish,5,1,6,neutral,12
META,2/28/2023,0.060155784,bullish,17,3,20,neutral,40
TSLA,2/28/2023,-0.003098695,neutral,4,4,16,neutral,24
BTC,2/28/2023,0.011591724,neutral,8,6,17,neutral,31
AAPL,3/1/2023,0.139358895,bullish,9,2,10,neutral,21
MSFT,3/1/2023,0.074990886,bullish,7,2,10,neutral,19
GOOGL,3/1/2023,0.107939022,bullish,8,3,11,neutral,22
AMZN,3/1/2023,0.111155674,bullish,7,4,6,bullish,17
NVDA,3/1/2023,0.120587746,bullish,9,1,3,bullish,13
META,3/1/2023,0.10240374,bullish,19,2,19,bullish,40
TSLA,3/1/2023,0.006794332,neutral,7,4,13,neutral,24
BTC,3/1/2023,0.034231834,neutral,10,4,17,neutral,31
AAPL,3/2/2023,0.104217172,bullish,9,4,11,neutral,24
MSFT,3/2/2023,0.055616246,bullish,5,3,9,neutral,17
GOOGL,3/2/2023,0.013124178,neutral,6,7,8,neutral,21
AMZN,3/2/2023,0.011477273,neutral,6,5,7,neutral,18
NVDA,3/2/2023,0.075192955,bullish,7,2,4,bullish,13
META,3/2/2023,0.079214881,bullish,18,3,21,neutral,42
TSLA,3/2/2023,0.056392416,bullish,12,6,12,bullish,30
BTC,3/2/2023,0.061627364,bullish,13,7,18,neutral,38
AAPL,3/3/2023,0.071726118,bullish,9,3,13,neutral,25
MSFT,3/3/2023,0.129988116,bullish,8,0,9,neutral,17
GOOGL,3/3/2023,0.010868056,neutral,7,4,13,neutral,24
AMZN,3/3/2023,0.064185185,bullish,6,1,8,neutral,15
NVDA,3/3/2023,0.114666667,bullish,6,1,3,bullish,10
META,3/3/2023,0.077872142,bullish,15,3,20,neutral,38
TSLA,3/3/2023,0.060140071,bullish,9,5,15,neutral,29
BTC,3/3/2023,0.057592716,bullish,12,6,21,neutral,39
AAPL,3/6/2023,0.11904648,bullish,12,1,6,bullish,19
MSFT,3/6/2023,0.085622896,bullish,7,1,10,neutral,18
GOOGL,3/6/2023,0.101323438,bullish,7,2,5,bullish,14
AMZN,3/6/2023,0.163492063,bullish,2,0,4,neutral,6
NVDA,3/6/2023,0.113888889,bullish,1,1,2,neutral,4
META,3/6/2023,0.092184066,bullish,10,3,13,neutral,26
TSLA,3/6/2023,0.047222222,neutral,3,1,8,neutral,12
BTC,3/6/2023,0.030090975,neutral,9,5,15,neutral,29
AAPL,3/7/2023,0.192275679,bullish,18,0,4,bullish,22
MSFT,3/7/2023,0.10634632,bullish,9,1,10,neutral,20
GOOGL,3/7/2023,0.066036415,bullish,5,4,8,neutral,17
AMZN,3/7/2023,0.047188367,neutral,4,1,8,neutral,13
NVDA,3/7/2023,0.101068376,bullish,5,1,7,neutral,13
META,3/7/2023,0.077833084,bullish,10,1,27,neutral,38
TSLA,3/7/2023,0.103084416,bullish,9,2,11,neutral,22
BTC,3/7/2023,0.058932523,bullish,12,5,18,neutral,35
AAPL,3/8/2023,0.133813131,bullish,12,1,8,bullish,21
MSFT,3/8/2023,0.087380952,bullish,6,0,9,neutral,15
GOOGL,3/8/2023,0.008454349,neutral,6,6,10,neutral,22
AMZN,3/8/2023,0.115922014,bullish,6,1,6,bullish,13
NVDA,3/8/2023,0.113666667,bullish,9,0,6,bullish,15
META,3/8/2023,0.051215593,bullish,9,3,26,neutral,38
TSLA,3/8/2023,0.105840826,bullish,13,1,12,bullish,26
BTC,3/8/2023,0.069930556,bullish,8,2,22,neutral,32
AAPL,3/9/2023,0.083031849,bullish,8,2,11,neutral,21
MSFT,3/9/2023,0.036953748,neutral,5,2,12,neutral,19
GOOGL,3/9/2023,0.023795303,neutral,9,7,7,bullish,23
AMZN,3/9/2023,0.146520408,bullish,5,0,5,bullish,10
NVDA,3/9/2023,0.167690314,bullish,8,1,5,bullish,14
META,3/9/2023,0.012912586,neutral,8,7,20,neutral,35
TSLA,3/9/2023,0.059546537,bullish,9,1,10,neutral,20
BTC,3/9/2023,0.054632576,bullish,13,1,26,neutral,40
AAPL,3/10/2023,0.056246135,bullish,6,2,13,neutral,21
MSFT,3/10/2023,0.06543771,bullish,6,3,9,neutral,18
GOOGL,3/10/2023,0.008597082,neutral,7,8,6,bearish,21
AMZN,3/10/2023,0.111742424,bullish,2,0,4,neutral,6
NVDA,3/10/2023,0.164041478,bullish,6,1,5,bullish,12
META,3/10/2023,0.023196999,neutral,8,8,22,neutral,38
TSLA,3/10/2023,0.100963925,bullish,8,2,5,bullish,15
BTC,3/10/2023,0.075774411,bullish,21,3,21,bullish,45
AAPL,3/13/2023,0.075060877,bullish,6,0,10,neutral,16
MSFT,3/13/2023,0.013767677,neutral,3,4,8,neutral,15
GOOGL,3/13/2023,-0.021203512,neutral,4,2,16,neutral,22
AMZN,3/13/2023,0.081309524,bullish,5,1,8,neutral,14
NVDA,3/13/2023,0.126636905,bullish,4,0,4,bullish,8
META,3/13/2023,0.01495331,neutral,4,3,22,neutral,29
TSLA,3/13/2023,0.054838384,bullish,6,2,7,neutral,15
BTC,3/13/2023,0.010834673,neutral,8,4,23,neutral,35
AAPL,3/14/2023,0.159625271,bullish,8,0,8,bullish,16
MSFT,3/14/2023,0.021666667,neutral,7,6,17,neutral,30
GOOGL,3/14/2023,0.006038961,neutral,5,3,13,neutral,21
AMZN,3/14/2023,0.09237204,bullish,8,1,8,bullish,17
NVDA,3/14/2023,0.199662698,bullish,8,0,4,bullish,12
META,3/14/2023,0.040346405,neutral,15,9,33,neutral,57
TSLA,3/14/2023,0.072056277,bullish,8,3,6,bullish,17
BTC,3/14/2023,0.04511786,neutral,12,3,26,neutral,41
AAPL,3/15/2023,0.112828283,bullish,6,0,9,neutral,15
MSFT,3/15/2023,0.025666667,neutral,9,5,11,neutral,25
GOOGL,3/15/2023,0.098641775,bullish,12,0,12,bullish,24
AMZN,3/15/2023,0.116739042,bullish,9,1,6,bullish,16
NVDA,3/15/2023,0.07957672,bullish,3,0,6,neutral,9
META,3/15/2023,0.03311281,neutral,18,14,30,neutral,62
TSLA,3/15/2023,0.070377649,bullish,8,1,10,neutral,19
BTC,3/15/2023,0.048814115,neutral,10,4,19,neutral,33
AAPL,3/16/2023,0.054892788,bullish,5,1,13,neutral,19
MSFT,3/16/2023,0.02121965,neutral,7,3,13,neutral,23
GOOGL,3/16/2023,0.094125042,bullish,13,1,12,bullish,26
AMZN,3/16/2023,0.067200176,bullish,5,3,7,neutral,15
NVDA,3/16/2023,0.063146853,bullish,4,1,8,neutral,13
META,3/16/2023,0.007983751,neutral,12,11,24,neutral,47
TSLA,3/16/2023,0.049765088,neutral,8,2,7,bullish,17
BTC,3/16/2023,0.035402462,neutral,9,4,19,neutral,32
AAPL,3/17/2023,0.091498316,bullish,7,2,13,neutral,22
MSFT,3/17/2023,0.002922548,neutral,4,4,15,neutral,23
GOOGL,3/17/2023,0.043482143,neutral,7,2,15,neutral,24
AMZN,3/17/2023,0.015437525,neutral,2,4,7,neutral,13
NVDA,3/17/2023,0.135505051,bullish,8,1,6,bullish,15
META,3/17/2023,0.061347478,bullish,14,5,21,neutral,40
TSLA,3/17/2023,0.058595041,bullish,6,3,2,bullish,11
BTC,3/17/2023,0.062150656,bullish,11,2,21,neutral,34
AAPL,3/20/2023,0.053188478,bullish,5,3,5,bullish,13
MSFT,3/20/2023,0.150980392,bullish,7,0,10,neutral,17
GOOGL,3/20/2023,0.09985734,bullish,9,2,11,neutral,22
AMZN,3/20/2023,0.105450337,bullish,8,3,5,bullish,16
NVDA,3/20/2023,0.05719697,bullish,3,1,4,neutral,8
META,3/20/2023,0.048813025,neutral,11,7,16,neutral,34
TSLA,3/20/2023,0.028989899,neutral,3,1,8,neutral,12
BTC,3/20/2023,0.001023833,neutral,5,5,21,neutral,31
AAPL,3/21/2023,0.05056659,bullish,5,2,10,neutral,17
MSFT,3/21/2023,0.067471861,bullish,6,2,12,neutral,20
GOOGL,3/21/2023,0.051121533,bullish,8,3,16,neutral,27
AMZN,3/21/2023,0.093187201,bullish,7,4,10,neutral,21
NVDA,3/21/2023,0.059904143,bullish,10,1,17,neutral,28
META,3/21/2023,0.061488366,bullish,12,5,23,neutral,40
TSLA,3/21/2023,0.041574569,neutral,5,2,10,neutral,17
BTC,3/21/2023,0.024513177,neutral,11,5,22,neutral,38
AAPL,3/22/2023,0.086935912,bullish,7,1,13,neutral,21
MSFT,3/22/2023,0.077563978,bullish,9,2,10,neutral,21
GOOGL,3/22/2023,0.102052877,bullish,12,3,14,neutral,29
AMZN,3/22/2023,0.135484416,bullish,8,3,6,bullish,17
NVDA,3/22/2023,0.093129252,bullish,12,1,15,neutral,28
META,3/22/2023,0.06530081,bullish,12,1,26,neutral,39
TSLA,3/22/2023,0.118615567,bullish,9,2,6,bullish,17
BTC,3/22/2023,0.068169359,bullish,18,2,21,neutral,41
AAPL,3/23/2023,0.023476946,neutral,4,4,13,neutral,21
MSFT,3/23/2023,0.112466528,bullish,11,2,7,bullish,20
GOOGL,3/23/2023,0.053448814,bullish,10,8,12,neutral,30
AMZN,3/23/2023,0.131464593,bullish,9,4,3,bullish,16
NVDA,3/23/2023,0.107936508,bullish,5,0,9,neutral,14
META,3/23/2023,0.030332692,neutral,8,2,26,neutral,36
TSLA,3/23/2023,0.098275058,bullish,6,3,4,bullish,13
BTC,3/23/2023,0.042386795,neutral,13,3,25,neutral,41
AAPL,3/24/2023,0.056385582,bullish,7,3,14,neutral,24
MSFT,3/24/2023,0.102549603,bullish,8,2,10,neutral,20
GOOGL,3/24/2023,-0.007948146,neutral,6,7,15,neutral,28
AMZN,3/24/2023,0.140657895,bullish,9,2,8,bullish,19
NVDA,3/24/2023,0.091111111,bullish,5,0,8,neutral,13
META,3/24/2023,0.065328829,bullish,14,2,17,neutral,33
TSLA,3/24/2023,0.022218615,neutral,4,3,9,neutral,16
BTC,3/24/2023,0.034108514,neutral,10,1,24,neutral,35
AAPL,3/27/2023,0.016970681,neutral,9,5,8,bullish,22
MSFT,3/27/2023,0.111839827,bullish,9,0,6,bullish,15
GOOGL,3/27/2023,0.013538826,neutral,4,2,14,neutral,20
AMZN,3/27/2023,0.050015263,bullish,6,4,3,bullish,13
NVDA,3/27/2023,0.208,bullish,7,0,3,bullish,10
META,3/27/2023,0.01469697,neutral,10,3,15,neutral,28
TSLA,3/27/2023,0.021146853,neutral,5,2,8,neutral,15
BTC,3/27/2023,0.034515599,neutral,8,3,18,neutral,29
AAPL,3/28/2023,0.104384776,bullish,13,2,10,bullish,25
MSFT,3/28/2023,0.114771743,bullish,14,1,7,bullish,22
GOOGL,3/28/2023,0.029554361,neutral,8,2,14,neutral,24
AMZN,3/28/2023,0.120935374,bullish,9,3,9,bullish,21
NVDA,3/28/2023,0.136309246,bullish,7,0,6,bullish,13
META,3/28/2023,0.038554628,neutral,12,2,21,neutral,35
TSLA,3/28/2023,0.00590343,neutral,7,4,9,neutral,20
BTC,3/28/2023,0.001064104,neutral,6,7,20,neutral,33
AAPL,3/29/2023,0.140777797,bullish,11,1,7,bullish,19
MSFT,3/29/2023,0.126632653,bullish,10,1,10,bullish,21
GOOGL,3/29/2023,0.042684945,neutral,11,5,14,neutral,30
AMZN,3/29/2023,0.131548822,bullish,9,0,12,neutral,21
NVDA,3/29/2023,0.050642136,bullish,5,1,8,neutral,14
META,3/29/2023,-0.004034579,neutral,5,3,24,neutral,32
TSLA,3/29/2023,0.050441017,bullish,7,3,10,neutral,20
BTC,3/29/2023,0.00996148,neutral,8,6,22,neutral,36
AAPL,3/30/2023,0.104391972,bullish,11,0,11,bullish,22
MSFT,3/30/2023,0.097808916,bullish,8,1,10,neutral,19
GOOGL,3/30/2023,0.068311087,bullish,8,3,13,neutral,24
AMZN,3/30/2023,0.139102793,bullish,9,0,8,bullish,17
NVDA,3/30/2023,0.058543771,bullish,4,0,8,neutral,12
META,3/30/2023,0.01447958,neutral,6,3,23,neutral,32
TSLA,3/30/2023,0.097949056,bullish,9,2,12,neutral,23
BTC,3/30/2023,0.037139518,neutral,10,1,24,neutral,35
AAPL,3/31/2023,0.097568182,bullish,10,0,10,bullish,20
MSFT,3/31/2023,0.039618406,neutral,5,1,12,neutral,18
GOOGL,3/31/2023,0.105371172,bullish,10,0,17,neutral,27
AMZN,3/31/2023,0.125777778,bullish,9,1,5,bullish,15
NVDA,3/31/2023,0.052777778,bullish,3,0,7,neutral,10
META,3/31/2023,0.056949154,bullish,11,2,23,neutral,36
TSLA,3/31/2023,0.050443862,bullish,7,4,15,neutral,26
BTC,3/31/2023,0.025701264,neutral,10,5,26,neutral,41
AAPL,4/3/2023,0.073754209,bullish,7,4,7,bullish,18
MSFT,4/3/2023,0.075456704,bullish,5,2,6,neutral,13
GOOGL,4/3/2023,0.066262884,bullish,8,4,9,neutral,21
AMZN,4/3/2023,0.110793651,bullish,4,4,2,bullish,10
NVDA,4/3/2023,0.222222222,bullish,1,0,2,neutral,3
META,4/3/2023,0.058473876,bullish,6,5,13,neutral,24
TSLA,4/3/2023,0.077380609,bullish,9,1,11,neutral,21
BTC,4/3/2023,0.014294853,neutral,5,3,22,neutral,30
AAPL,4/4/2023,0.10751607,bullish,10,3,9,bullish,22
MSFT,4/4/2023,0.057142857,bullish,3,0,11,neutral,14
GOOGL,4/4/2023,0.055774325,bullish,5,1,15,neutral,21
AMZN,4/4/2023,0.022357504,neutral,5,4,7,neutral,16
NVDA,4/4/2023,0.23467876,bullish,5,0,4,bullish,9
META,4/4/2023,0.030073954,neutral,7,5,18,neutral,30
TSLA,4/4/2023,0.022222222,neutral,5,3,13,neutral,21
BTC,4/4/2023,0.046455211,neutral,10,0,29,neutral,39
AAPL,4/5/2023,0.077935205,bullish,12,3,9,bullish,24
MSFT,4/5/2023,0.084353741,bullish,4,0,10,neutral,14
GOOGL,4/5/2023,0.016872695,neutral,5,3,13,neutral,21
AMZN,4/5/2023,0.002559991,neutral,4,3,11,neutral,18
NVDA,4/5/2023,0.141793334,bullish,7,1,6,bullish,14
META,4/5/2023,0.082828077,bullish,15,2,18,neutral,35
TSLA,4/5/2023,0.015789474,neutral,3,2,14,neutral,19
BTC,4/5/2023,0.05415123,bullish,12,1,30,neutral,43
AAPL,4/6/2023,0.102752473,bullish,12,2,9,bullish,23
MSFT,4/6/2023,0.056343656,bullish,4,1,8,neutral,13
GOOGL,4/6/2023,0.048203497,neutral,7,3,17,neutral,27
AMZN,4/6/2023,0.016664949,neutral,3,3,8,neutral,14
NVDA,4/6/2023,0.127118893,bullish,7,1,6,bullish,14
META,4/6/2023,0.049037999,neutral,15,2,19,neutral,36
TSLA,4/6/2023,0.039655647,neutral,7,1,14,neutral,22
BTC,4/6/2023,0.078692932,bullish,16,4,27,neutral,47
AAPL,4/7/2023,0.088007723,bullish,9,3,6,bullish,18
MSFT,4/7/2023,0.025895317,neutral,2,1,8,neutral,11
GOOGL,4/7/2023,0.077588733,bullish,7,0,18,neutral,25
AMZN,4/7/2023,0.031786756,neutral,4,2,9,neutral,15
NVDA,4/7/2023,0.217380952,bullish,8,0,2,bullish,10
META,4/7/2023,0.021969697,neutral,7,3,20,neutral,30
TSLA,4/7/2023,0.055287879,bullish,9,2,9,bullish,20
BTC,4/7/2023,0.086735421,bullish,12,3,19,neutral,34
AAPL,4/10/2023,-0.003824254,neutral,6,3,11,neutral,20
MSFT,4/10/2023,0.168627451,bullish,10,2,5,bullish,17
GOOGL,4/10/2023,0.069525708,bullish,7,4,8,neutral,19
AMZN,4/10/2023,0.01,neutral,1,0,4,neutral,5
NVDA,4/10/2023,0.043923611,neutral,2,0,6,neutral,8
META,4/10/2023,0.029811013,neutral,12,3,16,neutral,31
TSLA,4/10/2023,0.077878788,bullish,6,0,5,bullish,11
BTC,4/10/2023,0.041479512,neutral,10,3,16,neutral,29
AAPL,4/11/2023,0.02251458,neutral,9,2,13,neutral,24
MSFT,4/11/2023,0.105536716,bullish,9,1,8,bullish,18
GOOGL,4/11/2023,0.06025463,bullish,13,5,6,bullish,24
AMZN,4/11/2023,0.03515873,neutral,4,3,5,neutral,12
NVDA,4/11/2023,0.02503858,neutral,3,1,8,neutral,12
META,4/11/2023,0.067011544,bullish,15,2,18,neutral,35
TSLA,4/11/2023,0.076803591,bullish,7,2,6,bullish,15
BTC,4/11/2023,0.078465909,bullish,16,1,23,neutral,40
AAPL,4/12/2023,0.071887708,bullish,10,1,11,neutral,22
MSFT,4/12/2023,0.044254576,neutral,7,4,8,neutral,19
GOOGL,4/12/2023,0.009213221,neutral,8,6,7,bullish,21
AMZN,4/12/2023,0.058380952,bullish,4,3,3,bullish,10
NVDA,4/12/2023,0.056599059,bullish,4,1,4,bullish,9
META,4/12/2023,0.086667456,bullish,15,1,16,neutral,32
TSLA,4/12/2023,0.030065236,neutral,5,4,7,neutral,16
BTC,4/12/2023,0.07625712,bullish,13,1,24,neutral,38
AAPL,4/13/2023,0.070470544,bullish,8,0,15,neutral,23
MSFT,4/13/2023,0.03287575,neutral,5,4,10,neutral,19
GOOGL,4/13/2023,0.071192045,bullish,10,3,10,bullish,23
AMZN,4/13/2023,0.066922956,bullish,7,2,14,neutral,23
NVDA,4/13/2023,0.067346939,bullish,3,0,4,neutral,7
META,4/13/2023,0.080864899,bullish,16,2,18,neutral,36
TSLA,4/13/2023,0.068782267,bullish,6,2,10,neutral,18
BTC,4/13/2023,0.039932059,neutral,6,1,29,neutral,36
AAPL,4/14/2023,0.033445323,neutral,6,1,16,neutral,23
MSFT,4/14/2023,0.073444444,bullish,5,1,9,neutral,15
GOOGL,4/14/2023,0.086323626,bullish,11,3,8,bullish,22
AMZN,4/14/2023,0.036937374,neutral,5,3,17,neutral,25
NVDA,4/14/2023,0.067037037,bullish,3,2,4,neutral,9
META,4/14/2023,0.061505597,bullish,16,3,18,neutral,37
TSLA,4/14/2023,0.040037879,neutral,5,1,18,neutral,24
BTC,4/14/2023,0.04012432,neutral,10,2,27,neutral,39
AAPL,4/17/2023,0.107727693,bullish,12,1,8,bullish,21
MSFT,4/17/2023,0.108748474,bullish,6,1,6,bullish,13
GOOGL,4/17/2023,-0.005744108,neutral,8,5,17,neutral,30
AMZN,4/17/2023,0.023126343,neutral,5,4,6,neutral,15
NVDA,4/17/2023,0.093127706,bullish,4,2,4,bullish,10
META,4/17/2023,0.071019804,bullish,11,2,16,neutral,29
TSLA,4/17/2023,0.016595365,neutral,5,3,9,neutral,17
BTC,4/17/2023,0.049595405,neutral,8,2,16,neutral,26
AAPL,4/18/2023,0.124390909,bullish,13,0,12,bullish,25
MSFT,4/18/2023,0.137936508,bullish,11,1,8,bullish,20
GOOGL,4/18/2023,0.021212121,neutral,9,2,23,neutral,34
AMZN,4/18/2023,0.054558148,bullish,8,3,7,bullish,18
NVDA,4/18/2023,0.090867466,bullish,5,2,6,neutral,13
META,4/18/2023,0.035344156,neutral,7,4,19,neutral,30
TSLA,4/18/2023,0.021093544,neutral,7,4,12,neutral,23
BTC,4/18/2023,0.05863952,bullish,8,3,21,neutral,32
AAPL,4/19/2023,0.107738928,bullish,9,0,17,neutral,26
MSFT,4/19/2023,0.149916667,bullish,11,1,8,bullish,20
