Date,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,BTC-USD
2022-01-12,0.0025701620178419926,0.01044516551514918,0.012126368311107694,-0.0009373300985386912,0.0065429698633960864,-0.0033195781818701198,0.039289748931841784,0.028389418684672707
2022-01-13,-0.019028005686333227,-0.04232245955163727,-0.02010511829056094,-0.024169655027437842,-0.05085892231729605,-0.02034451149897576,-0.06749107331435766,-0.030888714484173407
2022-01-14,0.005110734074388779,0.01771652653606437,0.006447112275160816,0.005731487003565627,0.013809811068021594,0.016601444294126244,0.017497758575059086,0.011930269358978673
2022-01-15,,,,,,,,0.001802778677309158
2022-01-16,,,,,,,,-0.0014711291913973579
2022-01-17,,,,,,,,-0.020024366790964976
2022-01-18,-0.01889423948127167,-0.024339204402888392,-0.02496756414734025,-0.019862738846190164,-0.03856434229880723,-0.04142818825446637,-0.01819724123253097,0.0029604828561313745
2022-01-19,-0.02102473693705409,0.0022467207218968,-0.006481788956635981,-0.016477101806013472,-0.03227410779784334,0.004526132091495549,-0.0338278969185718,-0.014897823244158781
2022-01-20,-0.010347164826962074,-0.0057030933653555715,-0.013388513286450632,-0.02963230963415675,-0.03658212293168239,-0.00948097258617664,0.0006227038828787723,-0.02548634039729203
2022-01-21,-0.012765011277457106,-0.018468289934244764,-0.0221742185191669,-0.05950180896147472,-0.032132510888980836,-0.04229837837168282,-0.05256606712507206,-0.10381165615712484
2022-01-22,,,,,,,,-0.039143484680769114
2022-01-23,,,,,,,,0.03558509252717301
2022-01-24,-0.004864415820799106,0.0011486930905915127,0.0034713916817241675,0.01332698348311534,-8.557865598024517e-05,0.01827348354782221,-0.014726129872195681,0.010406744495611076
2022-01-25,-0.011384684107005216,-0.02658855092682677,-0.0295786713384959,-0.031533745543573244,-0.044839941955212126,-0.027728321257033395,-0.012473124842489969,0.008175727030871549
2022-01-26,-0.0005632933489310155,0.028493202064450385,0.018103844065059382,-0.007954330670553511,0.02006808691415518,-0.018390699953979905,0.02069905258271132,-0.002757016878562668
2022-01-27,-0.002943182156258106,0.010548906108931888,-0.0017642270728986942,0.005508645722495764,-0.03636013706217722,3.399982345042574e-05,-0.11554175561970448,0.007763821260712289
2022-01-28,0.0697777145902847,0.028081666680937367,0.03368841283794333,0.031084056738273746,0.04083101715533055,0.023995261396727585,0.020805692766870276,0.017397102127314046
2022-01-29,,,,,,,,0.00936493083845824
2022-01-30,,,,,,,,-0.005783656346668664
2022-01-31,0.02612567677515676,0.008823737922917463,0.014641943175966565,0.03886361030218932,0.0720665309561237,0.038281778379136266,0.10677611383930952,0.01491453610450133
2022-02-01,-0.0009726937763676613,-0.007138722125850316,0.01729803733284796,0.010830762802234384,0.006207670936638099,0.018323480679975468,-0.0058395266373975074,0.00676006528835682
2022-02-02,0.007044358098162062,0.015222248046073972,0.07523764320953119,-0.0038427158906232384,0.024514807388142712,0.012539260213033199,-0.02747919159891432,-0.046209029430310355
2022-02-03,-0.01671989235781257,-0.03895233235259066,-0.033175729132412624,-0.0781276325178123,-0.05126375415026663,-0.2639009813171509,-0.016032495024879134,0.005456046132945147
2022-02-04,-0.001679282009736216,0.015568263710662666,0.0014188209049246225,0.13535901735711864,0.015492068840981199,-0.002817965921050103,0.03611110968421327,0.116978066100073
2022-02-05,,,,,,,,-0.001438787435204647
2022-02-06,,,,,,,,0.023437312952531153
2022-02-07,-0.004234544739218138,-0.016309999178231838,-0.02855690610521766,0.0018777353189827206,0.01681798659453837,-0.05137290340686573,-0.01730718642133755,0.033665872045371525
2022-02-08,0.018466779542944955,0.011995125380790617,0.0014223751078965563,0.022021627828944013,0.015367145978615326,-0.021030657921951246,0.0161571905234128,0.0063448528050995545
2022-02-09,0.00829377297401801,0.021834712956145808,0.015731673890749365,-0.0013877341505965646,0.06360532842691335,0.053683371704868366,0.010845920427172029,0.004994545046617338
2022-02-10,-0.023598939418182363,-0.0283730197055595,-0.020989729992521022,-0.013561706274733853,-0.0329901621592541,-0.01693949880015133,-0.029452771017468238,-0.01744935921313273
2022-02-11,-0.020218477282331948,-0.024274092427864824,-0.031290506504406235,-0.03591110674363196,-0.07260682537761343,-0.03735708703317997,-0.04925102969626416,-0.026561982607033352
2022-02-12,,,,,,,,-0.0038546734323026133
2022-02-13,,,,,,,,-0.001111462077505676
2022-02-14,0.0014233482815551035,-0.0001356187893784,0.009260251863705715,0.012221683270054351,0.013278155931337965,-0.008426310768173573,0.01832566437213501,0.009228086961576842
2022-02-15,0.023152451639133265,0.018542600742183835,0.007987456370241341,0.008658352201907249,0.09181200007463519,0.015158417760772869,0.053290764282768466,0.04668769779745485
2022-02-16,-0.0013888037612926896,-0.0011675636744213902,0.008268091768588004,0.010159039538768955,0.0006038385208595454,-0.02018097716022771,0.0010407532409399955,-0.013759752216496501
2022-02-17,-0.021269280432914428,-0.029282049452403203,-0.037745576506975076,-0.021808901106176726,-0.07559107890276384,-0.04077763273845203,-0.05094269900666093,-0.07788223029977337
2022-02-18,-0.009355772398451423,-0.0096310451151439,-0.01611597949877419,-0.013261957754408193,-0.035296101452874984,-0.007462309049058202,-0.022103035296720752,-0.012507647384577658
2022-02-19,,,,,,,,0.0022777282826873524
2022-02-20,,,,,,,,-0.04214073972532317
2022-02-21,,,,,,,,-0.03528620868790788
2022-02-22,-0.017812290418290355,-0.0007293229721219152,-0.004520609736233583,-0.015753494788264932,-0.010659140950962875,-0.019790500203276662,-0.04136624223452856,0.03265642371222732
2022-02-23,-0.025864275964373462,-0.025893084509986508,-0.01714387707805687,-0.03575624663287669,-0.04288159817896886,-0.017963229010761528,-0.06997917599526948,-0.025843815613622922
2022-02-24,0.01668039480864092,0.05109365039975544,0.039995775022340085,0.04509522427819257,0.06079428586350999,0.04610745170991293,0.04807345500262783,0.027778400368163814
2022-02-25,0.012965364397485635,0.00923301510857022,0.013328099793343595,0.01605793012842116,0.017222523551264857,0.013872725578431666,0.011364031324829549,0.022998939789759643
2022-02-26,,,,,,,,-0.002781397053842838
2022-02-27,,,,,,,,-0.03568234201898368
2022-02-28,0.0016376102929591685,0.0049779257451703085,0.004443680596675881,-0.0014662630028149382,0.009438322531539312,0.0026131015298520577,0.07477746853358713,0.1454118392886461
2022-03-01,-0.011627744276208829,-0.012851749737372575,-0.007370912647229777,-0.015765550251120253,-0.03723607627228065,-0.03572958765250389,-0.006962143345558558,0.026888524570001016
2022-03-02,0.020588062594976808,0.017765744919241655,0.0038043801090228424,0.0060241839623909055,0.03182383983687864,0.022703885407270974,0.01795529711451649,-0.009706302725009275
2022-03-03,-0.0019811719310175446,-0.014224295355423688,-0.004993727399520087,-0.027319556126581324,-0.020891715746539363,-0.024698464597540104,-0.04614210448825773,-0.03351981142193561
2022-03-04,-0.018408183097907038,-0.020478458573497615,-0.01488447130464976,-0.0152637929917393,-0.03280768466460704,-0.01433716721845224,-0.0011915196265851469,-0.07806935036049167
2022-03-05,,,,,,,,0.00671938064683042
2022-03-06,,,,,,,,-0.024887994408395286
2022-03-07,-0.023717383228868516,-0.03777682609856525,-0.041908310528747106,-0.05622045424233624,-0.06906185064732262,-0.06293101771822851,-0.04021280504200253,-0.009316643885282638
2022-03-08,-0.011676246889911313,-0.010971459016185903,0.00574461376569757,-0.010465446730283379,0.007587193818095139,0.015042305181162119,0.02463394210323222,0.017740259990833174
2022-03-09,0.034997507255158045,0.04585838024059519,0.04968738527630623,0.024001199930983708,0.06972194912367113,0.04314483295539029,0.04193357517885765,0.08378639716414904
2022-03-10,-0.027186422214042882,-0.010086703609118008,-0.007423816864339017,0.05412515560997311,-0.015468731609990738,-0.016574310231968425,-0.024063755330148706,-0.060630954045771346
2022-03-11,-0.023908661890235994,-0.019328365263009517,-0.019323503345224147,-0.008806846762653975,-0.02462708492899157,-0.03893248905418767,-0.0512345859010529,-0.016291319622939393
2022-03-12,,,,,,,,0.002810649293818468
2022-03-13,,,,,,,,-0.027101257933814904
2022-03-14,-0.02656229362279272,-0.012961084839487769,-0.030180116599930806,-0.025229488143872714,-0.03484161542704789,-0.005223693731624679,-0.036436802368687404,0.0480080837903738
2022-03-15,0.029677452431051243,0.03874236916189733,0.02577977289832467,0.038867730338306705,0.0770275249010468,0.028934364561224335,0.046348355546253384,-0.008268101563720931
2022-03-16,0.029015249382793096,0.025213507396987245,0.03159886948861468,0.038933563723705156,0.06629524854991287,0.06040725252349288,0.047812040425278646,0.04588714481344902
2022-03-17,0.006454160420383603,0.0028194189990951024,0.004190450758986275,0.027007748989816838,0.01102230154683248,0.020674705041170638,0.037335010469022656,-0.00467993171076464
2022-03-18,0.020918858511830063,0.017647789081250087,0.017083980245757413,0.025512151358369817,0.06811751827030066,0.04161853979414665,0.03876779427650434,0.020750884742987363
2022-03-19,,,,,,,,0.009317830622209256
2022-03-20,,,,,,,,-0.022346848712323064
2022-03-21,0.008537680999489705,-0.004227147342178217,-0.00017628731930552366,0.0014945523217748669,0.01062265883187874,-0.023095751787652663,0.017417963888751054,-0.004117262624553253
2022-03-22,0.02080047630097903,0.016379207885013347,0.027674225253903506,0.02103830044237709,-0.00785506523987689,0.024398323660425714,0.07905243778179138,0.031180014163224357
2022-03-23,0.00823348295314208,-0.015030030878627976,-0.011385722173663515,-0.008981816492546923,-0.03355458823104085,-0.014724189400370902,0.005161136057840299,0.012610091153007819
2022-03-24,0.022678116289184036,0.015392707834418262,0.02384007516868425,0.0014779010051912955,0.09815090214135758,0.0286236158231008,0.014823128420135223,0.024898646221148013
2022-03-25,0.003734026299061277,-0.0013808794229238641,0.0007132850475917163,0.006868294014676479,-0.01627011286233826,0.01024738016743787,-0.003234937980317265,0.008821397620525806
2022-03-26,,,,,,,,0.003429583093865096
2022-03-27,,,,,,,,0.052126312256127294
2022-03-28,0.0050367105761781605,0.023116341107679794,-0.0015350532285463014,0.025592678900108856,0.019030835873983465,0.007979352400244721,0.0803450783611821,0.0065678873583499
2022-03-29,0.019134411803377382,0.01515954026113997,0.0074226930465313146,0.00192027764251268,0.01548599168676823,0.02804239622130833,0.007079858095940583,0.0071661546110000085
2022-03-30,-0.006649416751802861,-0.004914453968710597,-0.003978826731310781,-0.01780118433038691,-0.03371012185561184,-0.008744447509725584,-0.00507475414515135,-0.008491735032190584
2022-03-31,-0.017775982875938623,-0.017683186324357503,-0.02022693683820065,-0.019864567358571672,-0.014590262447294555,-0.024094766487352315,-0.014981813142339484,-0.03238210822970233
2022-04-01,-0.0017179988306311733,0.0036003426137389827,0.007787460622492581,0.003450973226124532,-0.02103630239473797,0.011198080392055498,0.006486599368272561,0.016315115388267687
2022-04-02,,,,,,,,-0.008917040798352427
2022-04-03,,,,,,,,0.012745379989237415
2022-04-04,0.023693337947218396,0.017936931288566438,0.020128441331346503,0.029264484561530857,0.024258735628394756,0.04020451378587908,0.05611341298759176,0.003640395949819908
2022-04-05,-0.018941885995879093,-0.012985535320894193,-0.016650176623942525,-0.025492089193307588,-0.052229667748203035,-0.008764899015283989,-0.047308971544201106,-0.02287907280900814
2022-04-06,-0.01845081727768738,-0.03660579620332893,-0.028757282289445962,-0.032300120131985244,-0.05877127524392178,-0.036835643866304335,-0.041694894294368345,-0.05156849392240015
2022-04-07,0.0018040891966533135,0.006243778494261498,-0.004829705334590373,-0.0061194323502751224,-0.008153334052842576,-0.0015674452104126324,0.010996816105212748,0.006876459247305178
2022-04-08,-0.01190894838924239,-0.014599784999367094,-0.019140642696808485,-0.021066740550443774,-0.04498514564370848,-0.0027808447428211425,-0.03004944796541842,-0.02795577079433975
2022-04-09,,,,,,,,0.011693070951357853
2022-04-10,,,,,,,,-0.013427680050824398
2022-04-11,-0.02551590227870082,-0.03943184077822304,-0.03349150964218284,-0.021613947156313595,-0.05199186545496215,-0.026402167332223114,-0.048328086073804455,-0.06363225953812457
2022-04-12,0.011523486943029182,-0.011217706664259919,-0.008608747678785389,-0.002213363562407644,-0.018843797151327668,-0.010717919832662792,0.011291813566499442,0.015315083892861292
2022-04-13,0.016342468230248874,0.019712049505490103,0.017065372705895587,0.03152445706895657,0.03250538663687674,0.003969393028491419,0.03588835603591267,0.025906300465151855
2022-04-14,-0.029988254905763068,-0.027084425301247328,-0.024358272267635428,-0.024652684274885983,-0.04256175271006801,-0.02237323265675495,-0.03655231880843268,-0.029908006531745968
2022-04-15,,,,,,,,0.015473675726454417
2022-04-16,,,,,,,,-0.0031805042860567623
2022-04-17,,,,,,,,-0.017502542356175654
2022-04-18,-0.001330804186226331,0.002465903317831808,0.007468661403221555,0.007109164667870926,0.02469667627066019,0.0028071834454299616,0.019583733431163042,0.027929174608607443
2022-04-19,0.014115027015084491,0.017039874763803864,0.018268817248796587,0.03488883060861969,0.019051617803795384,0.031029052155890913,0.023758093445249484,0.016571096753378534
2022-04-20,-0.0010156731379511452,0.003715274503754973,-0.015145188259136688,-0.026041044919075107,-0.03225517481495688,-0.07772308070106837,-0.04955503671370076,-0.003093074404708074
2022-04-21,-0.004843562221790942,-0.019381138198750314,-0.025191306698305937,-0.037026427673936824,-0.06046930051660282,-0.061620550103318794,0.03231684066245499,-0.020471984048854197
2022-04-22,-0.02782113997790281,-0.024144599670854583,-0.04149357738168458,-0.026608937569704394,-0.033097212882721716,-0.02105599133701941,-0.003697576672395231,-0.019420038833716236
2022-04-23,,,,,,,,-0.0063811726165236005
2022-04-24,,,,,,,,-0.0004416040475622163
2022-04-25,0.00673739632572401,0.024413612105192994,0.02874145757629587,0.011943186356370372,0.019830892642218823,0.01564278558306298,-0.006994645387893739,0.025057850055308917
2022-04-26,-0.03732814536219886,-0.037403959670268216,-0.03594585003391959,-0.0457507730510871,-0.05597404468390832,-0.03230110101267669,-0.12184121881948873,-0.057858267871623625
2022-04-27,-0.0014668430477938754,0.04810919161720961,-0.03670880357677575,-0.008781047317448887,-0.019853197222957975,-0.03315844187548722,0.005807678470473254,0.029478882606909007
2022-04-28,0.045155367343543196,0.022632418762463358,0.03699210635868688,0.04653418536434306,0.07423310045168363,0.17593600079566496,-0.004537702888526063,0.013575224570606004
2022-04-29,-0.03660472401549841,-0.04181219738447628,-0.03723340750757742,-0.140494377749234,-0.06243060189874272,-0.025567449562644673,-0.007692220213591394,-0.02926557389929385
2022-04-30,,,,,,,,-0.023179313474195662
2022-05-01,,,,,,,,0.019997911964443782
2022-05-02,0.001966556732663438,0.02504352517434838,0.0216765105162966,0.0017580913238786078,0.05316206976708027,0.05317509380916441,0.03695628471433299,0.001565786170879102
2022-05-03,0.009622653492886935,-0.009456478211482544,0.006441859786942672,-0.0019799044812061073,0.0035325854431818016,0.0042627073215446565,0.006988279761963367,-0.020215120218891713
2022-05-04,0.041008148834582814,0.029101098179753704,0.04199116229008837,0.01348046853293483,0.03734323623060254,0.053671532762347374,0.04769864576468552,0.051599856624237495
2022-05-05,-0.05571618557516589,-0.04355485017255667,-0.04707545403799096,-0.07561036490424522,-0.07327637631463302,-0.06772293098436277,-0.08328615317548016,-0.07867402068901796
2022-05-06,0.004727080627129565,-0.00944655926357052,-0.006514758812291577,-0.014041240035030156,-0.00896861213831579,-0.02165349857459553,-0.008737180698190294,-0.014606061408683924
2022-05-07,,,,,,,,-0.014954355270636377
2022-05-08,,,,,,,,-0.040636848764922684
2022-05-09,-0.033189148821786585,-0.03694539767326488,-0.027953351366373558,-0.05213354825727934,-0.09236929223539958,-0.03710059335722837,-0.09072948807249681,-0.11046369999353145
2022-05-10,0.016112251082180507,0.018595513685300435,0.016745050199829414,0.0006434445934944133,0.038053119884310815,0.007338940616728351,0.016427173986372612,0.02396125848050934
2022-05-11,-0.05184139449165459,-0.033209661734487805,-0.006927725984437694,-0.03203225709010704,-0.054845132503175464,-0.04507963407646276,-0.08254582843646041,-0.06725839173272163
2022-05-12,-0.026894202973298142,-0.01995759484768167,-0.006676788670832434,0.014790404884573283,-0.027360360472120315,0.013245773175964093,-0.008174386751047313,0.003849706798608521
2022-05-13,0.03191624776211355,0.022596517923861414,0.028415381008620066,0.05727556035084924,0.09465240875376235,0.038590156255956964,0.05712909369145702,0.008102229834508146
2022-05-14,,,,,,,,0.027939733537411415
2022-05-15,,,,,,,,0.03999325713567892
2022-05-16,-0.010672217397106776,0.001454891106623668,-0.013834493597597808,-0.01985316173972196,-0.024963187257941888,0.00714933170749088,-0.05875856161837267,-0.046069001557128786
2022-05-17,0.025422739792802185,0.020344440527437335,0.01772030824373627,0.04113327357999652,0.052884655813016934,0.012897462797090808,0.05141017778952928,0.018850785235190015
2022-05-18,-0.05641936916925816,-0.045529744519692494,-0.03926670386730624,-0.07156196640827217,-0.06816307897763951,-0.051228824587876365,-0.06801379812405906,-0.05605711989808215
2022-05-19,-0.024641208193365793,-0.003699509688753877,-0.01354332590160312,0.0019278532990965047,0.010981084467095892,-0.004941876145703072,-0.0005494634476534976,0.05550304428240649
2022-05-20,0.0017470690825023283,-0.0022912794019251947,-0.013371538124359539,0.0025345295167615856,-0.025110747604335626,0.011762176531938007,-0.06416505716141863,-0.036734890846488066
2022-05-21,,,,,,,,0.007927413013061102
2022-05-22,,,,,,,,0.030289794482822652
2022-05-23,0.04011914896490176,0.03203185906613948,0.02368969802848575,-0.0003160506951839226,0.01221980126374489,0.013898938781466752,0.01656871415985961,-0.04039123144227663
2022-05-24,-0.01921578886553399,-0.003951702949808733,-0.04949405477531066,-0.03214110432537598,-0.04402888195359467,-0.0761860529740016,-0.06925464690507588,0.019130468401079792
2022-05-25,0.0011399563983776062,0.011170272895361322,-0.0015571336918859258,0.025696475417555487,0.0508235633005536,0.0140666502410276,0.04877737911795821,-0.003143576713387941
2022-05-26,0.023199475780811163,0.0128751884120335,0.018784654574355075,0.04029499229486544,0.051605081309595846,0.04243054509980593,0.07427138936829314,-0.009983529917456657
2022-05-27,0.04075664576311677,0.027604376156854737,0.041969527787760086,0.036632083603781895,0.053778561169586014,0.018264352935242867,0.07333306253742577,-0.02185551924250806
2022-05-28,,,,,,,,0.006543557286537771
2022-05-29,,,,,,,,0.02190035821988534
2022-05-30,,,,,,,,0.07744470968730455
2022-05-31,-0.005346204204327298,-0.0050140309815572826,0.012869796415758472,0.04397010379074828,-0.0073891478047886094,-0.007635852807861276,-0.001803563389055185,0.0020777630413166825
2022-06-01,-0.000873197547681781,0.002023355440386121,0.0011427491429381043,0.012266042992872705,-0.0188519209212884,-0.025821184771517403,-0.02359349020027357,-0.06269536357891181
2022-06-02,0.0168111971085374,0.007928783295866548,0.032754650826011256,0.03145034300738625,0.06943225808738784,0.05417725683694252,0.04677398003874078,0.02243049790035867
2022-06-03,-0.03855564424179159,-0.016607311726394403,-0.026198188971800596,-0.025185068024527135,-0.04450827145169678,-0.040631461627010035,-0.09219359988526965,-0.02504629358369581
2022-06-04,,,,,,,,0.004326748833952898
2022-06-05,,,,,,,,0.00247203631266113
2022-06-06,0.005227552537520719,-0.004703252703120664,0.01990127609735759,0.01994280728922404,0.003525903256333063,0.018188363728094625,0.0160472016783606,0.048952630028413324
2022-06-07,0.017586043809206586,0.013953504017021556,0.0028161599140987814,-0.014344105316090427,0.007452365099694935,0.007207187174438134,0.0025460558898939833,-0.006859698773187373
2022-06-08,-0.005043442426408085,-0.00766976101089667,0.0003800110277709656,-0.014796745486375773,-0.01448048408303404,0.0050601546582429435,0.012474516432601446,-0.03020730515832104
2022-06-09,-0.03595573554974407,-0.020783036871679705,-0.020124832003407978,-0.04150848957443054,-0.03217509372808369,-0.06427999464089307,-0.008930555308462429,-0.003387708269364409
2022-06-10,-0.03862854373952651,-0.04456375788360645,-0.03199358126687968,-0.05596211721574329,-0.0595079810100162,-0.045815208125775886,-0.031190911234383223,-0.03414563715680452
2022-06-11,,,,,,,,-0.024858994495164377
2022-06-12,,,,,,,,-0.056351073137826724
2022-06-13,-0.03828502611823348,-0.04241275666346067,-0.04290157287743035,-0.05453719355874542,-0.07817826073259315,-0.06441878948245428,-0.07102153990705962,-0.15974726027617203
2022-06-14,0.006672911796097747,0.009205061352278499,0.0030359040290734995,-0.013118555361940287,0.012078909406165517,-0.0032266011735569977,0.023887157055640484,-0.012477914053041661
2022-06-15,0.020111126039255467,0.029735137515201737,0.028571365019644634,0.052389802934770247,0.04363492829960047,0.03432492224054995,0.05482367080362738,0.01648355417709846
2022-06-16,-0.03965119324684807,-0.02696997641805543,-0.03399093427197197,-0.037243378610853584,-0.05602967473920495,-0.05007385842336953,-0.08540769912654234,-0.09707194434960298
2022-06-17,0.011532940493279353,0.01094011225401359,0.010468359505435565,0.02469609751257895,0.017883501363822107,0.017840533114620527,0.017174980283869212,0.004407495444594733
2022-06-18,,,,,,,,-0.07101780974085614
2022-06-19,,,,,,,,0.0807475952890373
2022-06-20,,,,,,,,0.002251010260589048
2022-06-21,0.03276087769861569,0.024591142526444898,0.04107108604804122,0.023159471438541024,0.043199112548238716,-0.04085750928669052,0.0935443480214786,0.0053914098304885805
2022-06-22,-0.003827347059104369,-0.002404165680799042,-0.0005065389795783082,0.0024843268523027096,-0.012435317144567914,-0.007640885407980358,-0.004007805884153504,-0.034937106663198714
2022-06-23,0.02157387770753072,0.0226367495075408,0.006767600899663551,0.0320330939965241,-0.008251677867626483,0.018607619245678553,-0.004306310889948484,0.05497803800296652
2022-06-24,0.024517162125466507,0.03414982306131198,0.051077094779224064,0.03575237064906034,0.05553155646414676,0.07187409333758765,0.04524889345059324,0.006913598955313738
2022-06-25,,,,,,,,0.012748964915301864
2022-06-26,,,,,,,,-0.02209261947079333
2022-06-27,0.0,-0.010497003975021069,-0.018152161764704022,-0.027820692849391482,-0.015006572087046588,-0.00393755789136363,-0.0032016505127857586,-0.013877981325425726
2022-06-28,-0.029789424672267195,-0.031749000792211435,-0.03303016078662113,-0.05140434227234392,-0.05258154173600971,-0.051979467218029596,-0.0500435578248114,-0.02193553187871977
2022-06-29,0.013023690190127502,0.01473801909652317,-0.0027319488715458196,0.014152668728781626,-0.027530956290903297,0.020288740442079067,-0.01793718238090891,-0.008708372798288844
2022-06-30,-0.018027803191560943,-0.013179285059732093,-0.024516289216328757,-0.024880638358707907,-0.02464278653109142,-0.01640844519048057,-0.017579227799377373,-0.01588223750298734
2022-07-01,0.01616447527713527,0.010707578420117825,-0.0020694412831786524,0.03154127203651247,-0.041955377352601464,-0.007565829000618862,0.012429131666979787,-0.02604834458398897
2022-07-02,,,,,,,,-0.0014069651515379311
2022-07-03,,,,,,,,0.002848954556089245
2022-07-04,,,,,,,,0.04841073013105235
2022-07-05,0.01893033256468568,0.012597230391385716,0.04161858893784798,0.035962053023039786,0.030365527230933775,0.05099036966194648,0.025535704813974602,-0.0020338071321012174
2022-07-06,0.009607272901479114,0.01278312600328646,0.011557204015742117,0.007312791463036872,0.011093293847628471,0.00939424367841557,-0.005720802000385383,0.017737930428710857
2022-07-07,0.02399963685993045,0.00822638760133243,0.036754073731499304,0.01749322109655349,0.04811627387397399,0.014254615874037757,0.055279044880592876,0.053013857820514154
2022-07-08,0.0047145992188637464,-0.002756803947071451,0.004802909374262976,-0.006791033294013538,-0.0012610310105722888,-0.007607922714905624,0.02543516968760029,0.004322538045727464
2022-07-09,,,,,,,,-0.006392223420980114
2022-07-10,,,,,,,,-0.03388990349346599
2022-07-11,-0.014758086289415329,-0.011768924495807132,-0.030807583255086368,-0.03280250030721621,-0.04331360758379421,-0.046816579444426076,-0.06548005948146851,-0.04265931997884009
2022-07-12,0.006833937206909502,-0.040981358760743714,-0.014315769991843585,-0.022639810105564928,-0.004619888200558364,0.002394515944412312,-0.005433611636988744,-0.03237979740682695
2022-07-13,-0.002536600838110026,-0.003744996185697569,-0.023390570693607504,0.010803884746268588,0.005436866108118332,0.0013474561523245665,0.017033448479672808,0.04596171114078618
2022-07-14,0.020482441227318127,0.005381435730394513,-0.008854670358989236,0.002083294604712016,0.013716836589313885,-0.03327419112458385,0.005371861218914864,0.017704551212910147
2022-07-15,0.01145003936782052,0.010390451659286093,0.012775431498536438,0.02639434033114041,0.02537077064785076,0.04207519875129728,0.0073572315408600986,0.012951348577769028
2022-07-16,,,,,,,,0.01698899533192111
2022-07-17,,,,,,,,-0.01939436147960416
2022-07-18,-0.020643076572519736,-0.009621477974320669,-0.024580111455138942,0.0018493974357440823,0.021507328652635493,0.01536125238823649,0.001999426810217919,0.08211740099467768
2022-07-19,0.026721745481006698,0.020766826238739267,0.04384120665536395,0.03911741266419111,0.05533841425009989,0.05112732976798884,0.020716718219316865,0.0401919693193753
2022-07-20,0.013509937142980766,0.010557628801287855,0.0007908003425589616,0.03857539627705431,0.04796372655231518,0.04158588633175375,0.008023464466653252,-0.006742410894342465
2022-07-21,0.015094282737530884,0.009799278104316134,0.0038630128569225874,0.01515028639903937,0.013646101401160848,0.00043703324698629586,0.09780470722853529,-0.0028884421706671937
2022-07-22,-0.008111008420773724,-0.016916056712415695,-0.056323195362641854,-0.017732481209791984,-0.04049837842275961,-0.07588571789819298,0.0019752262198982073,-0.01941107679491816
2022-07-23,,,,,,,,-0.010983941711781742
2022-07-24,,,,,,,,0.006395837363315726
2022-07-25,-0.007398196547032665,-0.005876389180222041,-0.003614426367621104,-0.010455798059483823,-0.017033521419678843,-0.015478327201948416,-0.013994935471540293,-0.05517510011323534
2022-07-26,-0.008825929480635208,-0.0267743311535642,-0.023160746156179468,-0.052253606265046715,-0.028841512302866246,-0.045004449902771304,-0.0356637312112531,-0.005708686992848544
2022-07-27,0.03423428796878669,0.06685203953466212,0.07655688715093145,0.0536538959419941,0.07602975453524952,0.06553562512343158,0.061655036992220635,0.0796052030234431
2022-07-28,0.003571752336120948,0.028540435357225835,0.010260083760263994,0.010829110898360028,0.010904920187569722,-0.05224669580445951,0.02212352234272652,0.0398306162434614
2022-07-29,0.03279307962522471,0.015665091139395848,0.018385571492439245,0.10361464095050721,0.009953026176591662,-0.010079612201206456,0.05784976985791013,-0.0016462880701044735
2022-07-30,,,,,,,,-0.006235163651508224
2022-07-31,,,,,,,,-0.013497960448739299
2022-08-01,-0.0061533943994726,-0.009724186763278575,-0.012551653171376742,0.0032604850044939404,0.015306201309526646,0.005216855522715669,0.00042631152414229767,-0.0009725914343493569
2022-08-02,-0.009287383446352715,-0.011474526622657688,0.002350713650451919,-0.009084834427092181,0.004609348688715542,0.0016256615084269121,0.011134400598203698,-0.014415336683737068
2022-08-03,0.03824771497901813,0.027836658693545457,0.025623290207187344,0.039952299225118226,0.01980983318859897,0.05374860564785999,0.02265568716125621,-0.0057275961266136655
2022-08-04,-0.001926160582349734,0.004177139310663769,0.0009315171181265569,0.021860686341448332,0.017043371972591537,0.010485937008155588,0.004023022853486102,-0.009434736504108754
2022-08-05,-0.001389022733096268,-0.0026086987101349157,-0.006091887859404066,-0.012414983387324718,-0.011761692591230943,-0.02028504469044279,-0.0663030068235908,0.029091011085651708
2022-08-06,,,,,,,,-0.014085221654344782
2022-08-07,,,,,,,,0.009346662498644243
2022-08-08,-0.0029030044904229113,-0.009154656913569648,-0.001447128667540043,-0.009872154542052702,-0.06298380292646999,0.018790114981193984,0.007819434052879659,0.02733856978257987
2022-08-09,0.0003032903912651985,0.0070631483291172525,-0.005711977501716259,-0.011333489631663474,-0.039734679242905524,-0.010102882165309968,-0.024412625864385085,-0.02709709734425869
2022-08-10,0.026194507139413625,0.024300458169822958,0.026322586236213752,0.0352608325167747,0.059171124076540904,0.058209164398143276,0.03890581776676605,0.033815983988709775
2022-08-11,-0.004431520015202306,-0.007400887420873747,-0.007184643318265738,-0.014366830308238487,-0.008564778318728927,-0.0047661242648399105,-0.026249292544206493,0.00041284726535173455
2022-08-12,0.021425554919101142,0.017037106142087977,0.023897747554772142,0.020691152408548463,0.04274890755393734,0.016958728723165617,0.046750143628413676,0.018586602023192844
2022-08-13,,,,,,,,0.0008708010561344626
2022-08-14,,,,,,,,-0.004288162539464846
